invoice_id,customer_id,due_date,invoice_amount,days_overdue,prior_late_payments,dispute_flagged_in_ar,avg_days_late_last_6_invoices,purchase_order_required,purchase_order_on_invoice,invoice_revision_count,amount_variance_vs_contract_pct,acknowledged_in_portal,hour_of_day,true_root_cause,logged_action,logged_recovered,po_do_nothing,po_automated_reminder,po_automated_reminder_with_payment_plan_offer,po_escalate_to_collections
inv_000896,cust_001097,2026-05-30T00:00:00,290437.41,90,4,False,7.7,False,True,0,0.5,True,17,cash_flow_issue,automated_reminder,True,True,True,True,True
inv_000897,cust_001383,2026-02-02T00:00:00,4594.04,45,0,False,0.1,False,True,0,0.74,True,9,cash_flow_issue,automated_reminder,True,True,True,True,True
inv_000898,cust_000873,2026-01-09T00:00:00,12935.96,30,0,False,4.7,True,True,0,0.55,True,16,cash_flow_issue,automated_reminder,False,False,False,False,False
inv_000899,cust_000263,2026-06-02T00:00:00,24827.52,15,1,True,1.4,False,True,1,2.77,True,14,dispute_pending,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000900,cust_000007,2026-05-07T00:00:00,1607222.39,30,6,False,28.0,True,True,0,0.57,False,16,chronic_late_payer,escalate_to_collections,True,False,True,False,True
inv_000901,cust_000637,2026-06-12T00:00:00,320621.88,15,1,True,0.0,False,True,0,16.89,False,9,dispute_pending,escalate_to_collections,False,False,False,False,False
inv_000902,cust_001271,2026-07-19T00:00:00,53723.13,30,5,False,30.2,False,True,0,0.31,True,12,chronic_late_payer,escalate_to_collections,True,False,True,True,True
inv_000903,cust_001264,2026-03-18T00:00:00,5921.54,15,3,False,29.1,False,True,0,0.72,True,17,chronic_late_payer,escalate_to_collections,True,True,True,True,True
inv_000904,cust_000366,2026-07-01T00:00:00,12130.13,60,6,False,16.2,False,True,0,0.04,True,12,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,True,True,False
inv_000905,cust_000637,2026-07-09T00:00:00,241495.47,30,1,True,0.9,False,True,0,5.1,True,14,dispute_pending,escalate_to_collections,False,False,False,False,False
inv_000906,cust_000207,2026-02-04T00:00:00,421769.39,45,1,True,4.8,True,True,1,8.63,False,15,dispute_pending,automated_reminder,False,False,False,False,False
inv_000907,cust_000806,2026-02-18T00:00:00,65222.63,30,5,False,10.0,True,True,0,0.97,True,12,chronic_late_payer,do_nothing,False,False,False,False,False
inv_000908,cust_000884,2026-06-10T00:00:00,746900.48,60,0,False,9.5,True,True,0,1.07,True,12,cash_flow_issue,escalate_to_collections,False,False,False,False,False
inv_000909,cust_000073,2026-02-08T00:00:00,1007327.36,30,0,False,22.4,True,True,0,0.61,True,9,chronic_late_payer,automated_reminder,True,True,True,True,True
inv_000910,cust_001355,2026-07-01T00:00:00,60977.4,5,2,False,9.4,True,True,0,0.51,True,15,cash_flow_issue,escalate_to_collections,False,False,False,True,False
inv_000911,cust_000734,2026-03-16T00:00:00,7578.46,5,3,False,11.5,True,True,0,0.87,True,11,cash_flow_issue,do_nothing,True,True,True,True,True
inv_000912,cust_001284,2026-03-06T00:00:00,26518.74,45,1,False,3.5,False,True,0,0.35,True,15,cash_flow_issue,escalate_to_collections,False,False,False,False,False
inv_000913,cust_000684,2026-05-06T00:00:00,26087.4,15,3,False,7.6,True,True,0,0.03,True,18,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,False,True,False
inv_000914,cust_000359,2026-06-19T00:00:00,73123.19,30,3,False,23.1,False,True,0,0.44,True,11,chronic_late_payer,automated_reminder,True,False,True,False,True
inv_000915,cust_000070,2026-04-24T00:00:00,34505.07,60,4,False,11.5,True,True,0,0.23,True,18,cash_flow_issue,escalate_to_collections,False,False,True,False,False
inv_000916,cust_000600,2026-01-23T00:00:00,48944.26,15,3,False,4.3,True,True,0,0.72,True,13,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000917,cust_000667,2026-02-26T00:00:00,67102.91,30,1,True,10.0,False,True,0,3.1,True,17,dispute_pending,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000918,cust_001465,2026-03-25T00:00:00,34042.45,15,4,False,20.9,True,True,0,1.34,True,10,chronic_late_payer,do_nothing,True,True,True,True,False
inv_000919,cust_000270,2026-07-12T00:00:00,14278.24,30,4,False,6.6,True,True,1,0.52,False,11,cash_flow_issue,automated_reminder,False,False,False,True,False
inv_000920,cust_000760,2026-02-23T00:00:00,25365.0,60,3,False,5.3,True,True,0,0.7,True,12,cash_flow_issue,do_nothing,True,True,False,True,True
inv_000921,cust_000790,2026-01-29T00:00:00,292143.43,15,4,False,25.5,False,True,0,0.44,False,18,chronic_late_payer,do_nothing,False,False,False,False,False
inv_000922,cust_001292,2026-07-06T00:00:00,32689.23,1,8,False,22.9,True,True,0,0.58,True,9,chronic_late_payer,do_nothing,True,True,True,True,True
inv_000923,cust_001232,2026-05-26T00:00:00,21252.21,30,1,False,8.3,False,True,0,0.12,True,10,cash_flow_issue,escalate_to_collections,True,False,True,True,True
inv_000924,cust_000084,2026-03-16T00:00:00,38882.68,120,6,False,1.7,True,False,0,15.82,False,14,invoice_error,automated_reminder,False,False,False,False,False
inv_000925,cust_000190,2026-03-23T00:00:00,42895.1,1,2,False,18.1,True,True,0,0.69,True,14,chronic_late_payer,automated_reminder,False,False,False,False,False
inv_000926,cust_000783,2026-06-02T00:00:00,17581.0,45,2,False,20.3,True,True,0,1.04,True,10,chronic_late_payer,do_nothing,False,False,False,True,True
inv_000927,cust_000661,2026-02-15T00:00:00,28992.32,45,7,False,34.5,True,True,0,0.05,True,16,chronic_late_payer,do_nothing,False,False,False,False,False
inv_000928,cust_000027,2026-06-15T00:00:00,72775.3,15,7,False,26.6,False,True,0,0.29,False,16,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,True,False,False,True
inv_000929,cust_001072,2026-03-28T00:00:00,49314.7,45,0,False,6.3,True,True,0,0.29,True,12,cash_flow_issue,automated_reminder,True,True,True,True,True
inv_000930,cust_001111,2026-07-19T00:00:00,24905.74,5,5,False,28.8,True,True,0,1.52,True,14,chronic_late_payer,automated_reminder,True,True,True,False,True
inv_000931,cust_000449,2026-05-03T00:00:00,669325.1,30,6,False,21.6,True,True,0,1.55,False,12,chronic_late_payer,escalate_to_collections,True,False,True,False,True
inv_000932,cust_000798,2026-06-23T00:00:00,89927.79,90,8,False,28.5,False,True,0,0.43,True,11,chronic_late_payer,do_nothing,False,False,False,True,False
inv_000933,cust_000485,2026-03-23T00:00:00,31269.79,1,3,False,6.8,True,False,0,12.73,True,9,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000934,cust_000662,2026-02-22T00:00:00,40822.87,1,0,True,9.2,False,True,0,5.27,False,15,dispute_pending,escalate_to_collections,False,True,False,False,False
inv_000935,cust_000627,2026-05-08T00:00:00,3000.0,120,4,True,8.6,True,True,0,2.13,True,12,dispute_pending,escalate_to_collections,False,False,False,False,False
inv_000936,cust_000449,2026-06-21T00:00:00,346392.42,60,6,False,12.2,True,True,0,0.63,True,12,cash_flow_issue,automated_reminder,False,False,False,False,False
inv_000937,cust_000792,2026-05-29T00:00:00,38900.28,15,8,False,21.2,False,True,0,0.25,False,13,chronic_late_payer,do_nothing,False,False,False,False,False
inv_000938,cust_000291,2026-07-07T00:00:00,64199.69,60,4,False,8.7,False,True,0,0.09,True,18,cash_flow_issue,escalate_to_collections,False,False,True,True,False
inv_000939,cust_000691,2026-01-25T00:00:00,12236.48,60,2,False,15.1,False,True,0,0.57,True,17,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,False,True,True
inv_000940,cust_000137,2026-01-21T00:00:00,13220.05,90,0,False,7.2,True,True,0,9.9,True,12,dispute_pending,automated_reminder_with_payment_plan_offer,False,False,False,False,True
inv_000941,cust_000528,2026-05-12T00:00:00,36871.75,15,2,False,14.8,False,True,0,1.05,True,18,chronic_late_payer,do_nothing,False,False,True,False,False
inv_000942,cust_001414,2026-03-02T00:00:00,34302.59,45,5,False,28.7,False,True,0,0.34,True,10,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000943,cust_001439,2026-05-09T00:00:00,41148.41,30,5,False,7.9,True,True,0,11.15,False,18,invoice_error,automated_reminder_with_payment_plan_offer,False,True,False,False,False
inv_000944,cust_000967,2026-07-14T00:00:00,5071.48,5,5,False,29.3,True,True,0,1.45,True,14,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,True,True,True,True
inv_000945,cust_001412,2026-04-12T00:00:00,15147.01,1,8,False,26.9,False,True,1,0.49,True,17,chronic_late_payer,do_nothing,False,False,True,False,True
inv_000946,cust_001027,2026-02-09T00:00:00,86786.81,5,3,False,21.9,True,True,0,0.26,True,13,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000947,cust_001185,2026-01-24T00:00:00,14206.63,15,5,False,29.0,False,True,0,0.21,False,11,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_000948,cust_000313,2026-01-16T00:00:00,42660.06,5,0,False,4.7,True,False,3,0.73,False,9,invoice_error,automated_reminder,False,False,False,False,False
inv_000949,cust_000528,2026-03-03T00:00:00,57993.16,15,4,False,18.8,True,True,0,1.72,True,18,chronic_late_payer,escalate_to_collections,False,False,False,True,False
inv_000950,cust_000092,2026-03-20T00:00:00,37146.41,45,1,False,2.3,True,True,0,1.62,True,18,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,False,True,False
inv_000951,cust_000711,2026-02-22T00:00:00,33023.84,15,0,False,3.9,True,False,1,5.26,False,13,invoice_error,do_nothing,False,False,False,False,False
inv_000952,cust_000053,2026-02-09T00:00:00,36862.86,5,4,False,26.2,True,True,1,0.38,True,17,chronic_late_payer,do_nothing,False,False,False,True,False
inv_000953,cust_000750,2026-06-09T00:00:00,23010.57,45,2,False,4.1,True,True,0,0.69,True,13,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000954,cust_000379,2026-06-28T00:00:00,15945.46,60,2,False,18.7,True,True,0,1.62,True,14,chronic_late_payer,automated_reminder,False,False,False,False,False
inv_000955,cust_001355,2026-05-25T00:00:00,91136.83,5,2,False,11.5,True,True,0,1.08,False,14,cash_flow_issue,automated_reminder,True,False,True,True,False
inv_000956,cust_001073,2026-07-07T00:00:00,34862.15,15,1,True,5.5,True,True,0,9.48,True,13,dispute_pending,escalate_to_collections,False,False,False,False,False
inv_000957,cust_001230,2026-01-08T00:00:00,304137.62,30,1,False,15.5,True,True,0,0.26,True,16,chronic_late_payer,automated_reminder,False,False,False,False,True
inv_000958,cust_000315,2026-04-30T00:00:00,39282.13,90,2,False,3.7,True,True,0,0.66,False,15,cash_flow_issue,escalate_to_collections,False,False,False,False,False
inv_000959,cust_000497,2026-06-15T00:00:00,27722.15,45,5,False,6.9,True,True,0,0.11,True,13,dispute_pending,automated_reminder_with_payment_plan_offer,False,True,False,False,False
inv_000960,cust_001292,2026-04-30T00:00:00,55889.02,45,0,False,4.5,False,True,1,0.54,False,14,invoice_error,automated_reminder,False,False,False,False,False
inv_000961,cust_000917,2026-07-01T00:00:00,34310.41,1,5,False,14.7,False,True,0,0.16,True,13,cash_flow_issue,do_nothing,False,False,False,False,False
inv_000962,cust_001182,2026-01-26T00:00:00,278387.57,90,5,False,9.4,False,True,0,0.49,True,14,cash_flow_issue,automated_reminder,False,False,False,False,False
inv_000963,cust_000702,2026-04-09T00:00:00,22969.47,5,2,False,8.9,True,True,0,1.06,True,11,cash_flow_issue,automated_reminder,False,False,False,False,False
inv_000964,cust_001389,2026-03-18T00:00:00,13087.78,30,1,False,11.2,False,True,0,1.01,True,11,cash_flow_issue,automated_reminder,True,True,True,True,True
inv_000965,cust_000904,2026-01-23T00:00:00,15067.92,45,8,False,25.2,True,True,0,0.67,False,17,chronic_late_payer,escalate_to_collections,False,True,True,True,False
inv_000966,cust_000579,2026-03-21T00:00:00,147879.35,45,2,False,5.7,True,True,0,4.23,False,9,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000967,cust_000996,2026-01-11T00:00:00,10991.16,45,6,False,20.7,True,True,0,1.66,True,12,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,True,True,False
inv_000968,cust_000675,2026-04-12T00:00:00,19841.39,1,7,False,28.2,False,True,0,0.07,False,17,chronic_late_payer,automated_reminder,False,False,False,False,False
inv_000969,cust_000377,2026-01-12T00:00:00,14427.78,15,2,False,7.4,True,False,1,8.59,False,9,invoice_error,escalate_to_collections,False,False,False,False,False
inv_000970,cust_000690,2026-02-07T00:00:00,49879.2,60,5,False,15.7,True,True,0,0.96,True,15,chronic_late_payer,automated_reminder_with_payment_plan_offer,False,False,True,False,True
inv_000971,cust_001283,2026-01-18T00:00:00,337479.93,1,0,False,4.9,True,True,0,1.66,True,18,cash_flow_issue,escalate_to_collections,True,False,True,True,True
inv_000972,cust_001450,2026-05-12T00:00:00,15203.8,60,3,False,0.0,True,True,1,0.95,True,13,dispute_pending,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000973,cust_000419,2026-05-27T00:00:00,507902.95,30,6,False,16.0,True,True,0,0.62,True,17,chronic_late_payer,escalate_to_collections,False,True,True,False,False
inv_000974,cust_000057,2026-05-08T00:00:00,35131.27,60,3,False,25.0,True,True,0,0.58,True,9,chronic_late_payer,do_nothing,True,True,False,True,True
inv_000975,cust_000204,2026-02-18T00:00:00,11362.71,30,2,False,5.5,True,True,0,0.71,True,12,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,True
inv_000976,cust_000514,2026-06-02T00:00:00,65487.85,60,1,False,3.8,True,True,0,1.2,True,18,cash_flow_issue,automated_reminder,False,False,False,True,False
inv_000977,cust_001488,2026-02-05T00:00:00,25409.55,15,0,False,10.9,True,True,0,1.6,True,10,cash_flow_issue,escalate_to_collections,True,False,True,True,True
inv_000978,cust_000820,2026-02-26T00:00:00,56393.69,60,6,False,9.3,True,True,0,1.33,False,18,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,True,True,False
inv_000979,cust_000917,2026-05-20T00:00:00,21753.75,45,5,False,7.7,True,True,0,0.55,True,13,dispute_pending,automated_reminder,False,False,False,False,False
inv_000980,cust_000577,2026-03-28T00:00:00,70255.95,45,2,False,3.5,True,True,0,0.95,True,14,cash_flow_issue,escalate_to_collections,False,True,False,True,False
inv_000981,cust_000388,2026-05-29T00:00:00,210919.55,15,1,False,8.0,True,True,0,0.3,True,10,cash_flow_issue,automated_reminder,True,False,True,True,True
inv_000982,cust_000438,2026-06-07T00:00:00,15151.68,45,2,False,7.2,False,True,0,0.41,True,14,cash_flow_issue,do_nothing,False,False,False,False,False
inv_000983,cust_000361,2026-07-12T00:00:00,24919.92,60,0,False,6.9,False,True,0,1.5,False,10,cash_flow_issue,do_nothing,False,False,True,True,False
inv_000984,cust_001258,2026-04-15T00:00:00,3284.34,15,2,False,6.8,False,True,0,0.34,True,15,cash_flow_issue,do_nothing,False,False,True,True,True
inv_000985,cust_000750,2026-02-12T00:00:00,31406.57,120,2,False,18.1,True,True,0,1.83,True,12,chronic_late_payer,automated_reminder,False,False,False,True,True
inv_000986,cust_000278,2026-05-19T00:00:00,300321.78,30,1,False,7.0,True,True,0,0.14,False,9,cash_flow_issue,do_nothing,True,True,True,True,False
inv_000987,cust_000708,2026-01-27T00:00:00,12916.34,30,5,False,18.1,True,True,0,1.3,True,12,chronic_late_payer,do_nothing,True,True,False,True,True
inv_000988,cust_001499,2026-02-06T00:00:00,79918.43,120,3,False,11.2,False,True,0,4.72,True,15,dispute_pending,automated_reminder,False,False,False,False,False
inv_000989,cust_000667,2026-03-06T00:00:00,61379.85,1,1,False,12.7,True,True,0,1.11,True,14,chronic_late_payer,automated_reminder,True,False,True,True,True
inv_000990,cust_001220,2026-01-27T00:00:00,17533.27,30,3,False,4.2,True,True,0,0.35,True,9,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,True,True,True,True
inv_000991,cust_000149,2026-03-23T00:00:00,27179.14,60,0,False,3.5,True,True,0,1.43,True,13,cash_flow_issue,automated_reminder,True,False,True,True,False
inv_000992,cust_000901,2026-07-01T00:00:00,65605.24,90,3,True,14.1,False,True,0,9.81,True,16,dispute_pending,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000993,cust_000433,2026-07-12T00:00:00,33497.3,30,3,False,5.6,True,True,1,0.38,True,10,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,False,True,False
inv_000994,cust_001166,2026-04-02T00:00:00,49777.35,90,0,False,0.0,True,True,0,0.2,True,16,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_000995,cust_001122,2026-06-02T00:00:00,30283.57,45,3,False,10.2,True,False,0,0.03,True,10,cash_flow_issue,escalate_to_collections,True,False,False,True,True
inv_000996,cust_000257,2026-01-02T00:00:00,235895.25,15,4,False,22.5,False,True,0,1.85,True,13,chronic_late_payer,do_nothing,False,False,True,True,True
inv_000997,cust_000914,2026-02-07T00:00:00,73396.89,60,4,False,4.9,False,True,0,12.56,True,11,dispute_pending,escalate_to_collections,False,False,False,False,False
inv_000998,cust_000357,2026-01-26T00:00:00,81738.95,5,4,False,16.3,False,True,0,1.51,True,17,chronic_late_payer,do_nothing,True,True,True,True,True
inv_000999,cust_000213,2026-03-09T00:00:00,50933.4,5,2,False,9.1,True,True,0,2.19,True,9,cash_flow_issue,escalate_to_collections,False,False,False,True,False
inv_001000,cust_001122,2026-07-05T00:00:00,22880.82,60,4,False,14.2,True,True,0,0.53,False,18,chronic_late_payer,escalate_to_collections,False,False,False,True,False
inv_001001,cust_000084,2026-05-07T00:00:00,53846.8,30,6,True,13.1,True,False,0,11.39,True,13,dispute_pending,do_nothing,False,False,False,False,False
inv_001002,cust_000996,2026-02-05T00:00:00,13785.76,1,4,False,8.5,False,True,0,0.19,True,17,cash_flow_issue,do_nothing,True,True,True,True,True
inv_001003,cust_000650,2026-04-02T00:00:00,96912.61,90,1,False,4.4,True,True,0,1.23,False,11,cash_flow_issue,automated_reminder,True,False,True,True,False
inv_001004,cust_001263,2026-06-17T00:00:00,41066.59,1,0,False,0.0,False,True,0,0.32,True,11,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_001005,cust_001288,2026-02-11T00:00:00,27276.72,60,4,False,9.5,False,True,0,0.71,True,10,cash_flow_issue,automated_reminder_with_payment_plan_offer,True,True,True,True,True
inv_001006,cust_001237,2026-02-11T00:00:00,46129.06,1,6,False,9.1,False,True,0,6.14,True,13,dispute_pending,escalate_to_collections,False,False,False,False,False
inv_001007,cust_000662,2026-01-19T00:00:00,29715.75,60,3,False,21.0,True,True,0,1.48,True,16,chronic_late_payer,do_nothing,False,False,True,False,False
inv_001008,cust_000747,2026-01-29T00:00:00,214642.87,5,5,True,4.8,False,True,0,3.21,True,18,dispute_pending,do_nothing,False,False,False,False,False
inv_001009,cust_000457,2026-06-14T00:00:00,39608.55,30,5,False,26.6,False,True,0,0.46,True,16,chronic_late_payer,do_nothing,False,False,True,False,True
inv_001010,cust_001325,2026-05-04T00:00:00,265631.12,90,3,False,7.5,True,False,0,1.33,True,13,cash_flow_issue,do_nothing,False,False,True,True,False
inv_001011,cust_000314,2026-03-13T00:00:00,18308.53,15,8,False,17.4,True,True,0,0.94,True,16,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_001012,cust_001036,2026-05-23T00:00:00,15687.18,120,1,False,5.5,True,True,0,2.14,True,10,cash_flow_issue,automated_reminder,False,False,False,False,False
inv_001013,cust_001139,2026-04-27T00:00:00,59664.78,30,6,False,15.6,False,True,0,1.53,True,14,chronic_late_payer,do_nothing,False,False,False,False,True
inv_001014,cust_000594,2026-02-01T00:00:00,20011.7,5,2,True,8.5,False,True,0,0.16,True,13,dispute_pending,escalate_to_collections,False,False,False,True,False
inv_001015,cust_000997,2026-07-13T00:00:00,13218.0,1,4,False,10.2,False,True,0,9.1,False,17,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_001016,cust_001256,2026-03-03T00:00:00,24786.28,1,4,False,4.7,False,True,0,0.0,True,11,cash_flow_issue,do_nothing,False,False,True,True,False
inv_001017,cust_001400,2026-01-14T00:00:00,4934.65,45,0,False,6.6,True,True,0,1.91,True,10,cash_flow_issue,do_nothing,False,False,False,False,False
inv_001018,cust_000751,2026-01-31T00:00:00,57588.52,45,2,False,5.9,True,True,0,1.63,True,18,cash_flow_issue,do_nothing,False,False,True,True,True
inv_001019,cust_000056,2026-01-04T00:00:00,28585.83,15,4,False,2.7,True,False,1,8.43,False,16,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_001020,cust_000589,2026-03-05T00:00:00,47612.83,1,7,False,23.2,True,False,0,1.67,True,11,chronic_late_payer,do_nothing,False,False,False,False,False
inv_001021,cust_001230,2026-04-05T00:00:00,312042.36,15,1,False,22.4,True,True,0,0.54,True,18,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,False,True,True
inv_001022,cust_000413,2026-03-23T00:00:00,7978.69,5,4,False,7.6,True,False,2,10.46,False,14,invoice_error,escalate_to_collections,False,False,False,False,False
inv_001023,cust_000966,2026-01-19T00:00:00,17723.1,1,6,False,29.0,True,True,0,0.19,True,12,chronic_late_payer,escalate_to_collections,False,False,False,False,False
inv_001024,cust_000485,2026-01-22T00:00:00,54323.81,15,3,False,5.4,True,True,0,0.31,True,15,cash_flow_issue,do_nothing,False,False,False,False,False
inv_001025,cust_000836,2026-02-07T00:00:00,50219.72,15,0,False,5.8,False,True,0,16.17,False,18,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_001026,cust_001061,2026-02-24T00:00:00,84545.96,1,5,False,4.7,True,True,0,0.45,True,9,cash_flow_issue,automated_reminder,True,True,True,True,True
inv_001027,cust_000073,2026-04-20T00:00:00,397451.08,5,0,True,4.4,True,True,0,6.56,True,9,dispute_pending,do_nothing,False,False,False,False,False
inv_001028,cust_000007,2026-05-19T00:00:00,501132.37,1,6,False,2.7,True,True,0,8.35,True,13,dispute_pending,do_nothing,False,False,False,False,False
inv_001029,cust_000264,2026-01-06T00:00:00,28831.42,45,1,False,4.1,True,True,0,0.93,True,16,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_001030,cust_000702,2026-05-22T00:00:00,18337.66,15,2,False,13.0,True,True,0,0.63,False,16,cash_flow_issue,do_nothing,False,False,False,True,True
inv_001031,cust_000278,2026-06-06T00:00:00,197581.89,15,1,False,3.9,True,True,0,9.4,True,11,dispute_pending,automated_reminder,False,False,False,False,False
inv_001032,cust_001116,2026-03-14T00:00:00,36584.07,90,0,False,9.4,True,True,0,0.02,True,15,chronic_late_payer,escalate_to_collections,False,False,True,False,False
inv_001033,cust_000514,2026-02-22T00:00:00,63600.4,30,1,False,4.6,True,True,0,0.19,True,12,cash_flow_issue,do_nothing,True,True,False,True,True
inv_001034,cust_001072,2026-02-15T00:00:00,84051.08,1,7,False,17.3,True,True,0,1.75,True,12,chronic_late_payer,escalate_to_collections,True,False,True,True,True
inv_001035,cust_000296,2026-05-02T00:00:00,19548.87,120,4,False,23.3,False,True,1,0.48,False,16,chronic_late_payer,automated_reminder,True,False,True,True,True
inv_001036,cust_000267,2026-02-09T00:00:00,35792.84,1,1,False,3.2,False,True,0,0.07,False,11,cash_flow_issue,escalate_to_collections,False,False,False,False,False
inv_001037,cust_000034,2026-05-27T00:00:00,3475.66,90,0,False,0.8,False,True,0,0.32,True,9,cash_flow_issue,automated_reminder,False,False,False,False,False
inv_001038,cust_000505,2026-01-25T00:00:00,51349.57,5,3,False,27.4,True,True,0,0.93,False,14,chronic_late_payer,automated_reminder_with_payment_plan_offer,True,False,True,True,True
inv_001039,cust_001144,2026-06-13T00:00:00,327530.7,15,3,False,18.5,True,True,1,0.93,True,13,chronic_late_payer,do_nothing,False,False,True,True,True
inv_001040,cust_000485,2026-05-12T00:00:00,54071.2,30,3,True,6.5,True,False,0,0.11,True,12,dispute_pending,automated_reminder,False,False,False,False,True
inv_001041,cust_001019,2026-04-08T00:00:00,68077.33,15,1,True,3.4,False,True,0,7.8,True,13,dispute_pending,automated_reminder,False,False,False,True,False
inv_001042,cust_001262,2026-02-06T00:00:00,109368.86,5,2,False,13.0,True,True,0,1.95,True,18,cash_flow_issue,automated_reminder,False,False,False,False,False
inv_001043,cust_001144,2026-06-15T00:00:00,321482.45,30,3,False,9.6,True,True,0,1.14,True,18,cash_flow_issue,escalate_to_collections,True,True,True,True,True
inv_001044,cust_000529,2026-07-10T00:00:00,11536.32,5,0,False,9.9,False,True,0,1.81,False,11,cash_flow_issue,automated_reminder,False,True,False,True,False
inv_001045,cust_000481,2026-06-30T00:00:00,62387.77,60,5,False,26.0,True,True,0,0.31,True,17,chronic_late_payer,do_nothing,False,False,False,False,False
inv_001046,cust_000197,2026-07-17T00:00:00,37468.32,5,4,False,9.1,True,False,0,1.4,True,9,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,False,False,True
inv_001047,cust_000741,2026-01-07T00:00:00,13714.68,90,5,False,0.0,True,True,0,0.97,True,15,cash_flow_issue,escalate_to_collections,False,False,False,False,False
inv_001048,cust_001313,2026-04-02T00:00:00,76260.62,5,2,False,6.8,False,True,0,0.6,True,17,cash_flow_issue,automated_reminder,False,True,False,False,False
inv_001049,cust_000409,2026-03-19T00:00:00,15478.45,45,5,False,10.0,True,True,0,2.98,False,18,cash_flow_issue,automated_reminder,False,False,False,True,False
inv_001050,cust_000593,2026-01-19T00:00:00,17009.42,120,2,False,0.2,True,True,0,0.73,True,13,cash_flow_issue,do_nothing,False,False,False,True,False
inv_001051,cust_000480,2026-03-03T00:00:00,3120.79,90,3,False,4.4,True,False,0,1.63,False,11,invoice_error,automated_reminder,False,False,False,False,False
inv_001052,cust_000109,2026-02-12T00:00:00,35144.14,30,1,False,10.4,True,True,0,0.89,False,17,cash_flow_issue,do_nothing,True,True,False,False,False
inv_001053,cust_000479,2026-02-11T00:00:00,13109.29,90,6,False,8.1,True,True,0,0.94,True,9,cash_flow_issue,do_nothing,False,False,True,False,False
inv_001054,cust_000265,2026-03-10T00:00:00,11356.58,120,6,False,14.5,True,False,0,16.87,False,18,invoice_error,do_nothing,False,False,False,False,False
inv_001055,cust_001313,2026-06-28T00:00:00,109355.2,1,2,False,3.9,False,True,0,0.49,True,12,cash_flow_issue,do_nothing,False,False,False,False,False
inv_001056,cust_000535,2026-02-13T00:00:00,87685.72,120,0,True,7.8,True,True,0,5.68,True,14,dispute_pending,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_001057,cust_001034,2026-02-11T00:00:00,74213.0,15,5,False,13.5,True,False,3,17.36,False,14,invoice_error,automated_reminder_with_payment_plan_offer,False,False,False,False,False
inv_001058,cust_001447,2026-05-19T00:00:00,12048.27,90,3,False,10.2,True,True,3,15.92,False,9,invoice_error,automated_reminder,False,False,False,False,False
inv_001059,cust_001146,2026-05-08T00:00:00,205102.1,5,6,True,2.4,False,True,0,4.06,True,15,dispute_pending,escalate_to_collections,True,False,False,False,True
inv_001060,cust_000245,2026-05-09T00:00:00,249104.94,5,5,False,7.4,False,True,0,0.17,True,18,cash_flow_issue,automated_reminder_with_payment_plan_offer,False,False,True,False,False
inv_001061,cust_000162,2026-06-14T00:00:00,19976.11,45,0,False,1.8,True,True,0,0.88,True,17,cash_flow_issue,escalate_to_collections,True,True,True,True,True
inv_001062,cust_001449,2026-06-18T00:00:00,76743.92,5,4,False,9.8,True,False,1,11.2,False,14,invoice_error,automated_reminder,False,False,False,False,False
