event_id,customer_id,abandoned_at,cart_value,items_count,device,is_returning_customer,minutes_since_abandon,hour_of_day,session_seconds,reached_payment_page,checkout_errors_logged,payment_attempts_started,true_root_cause,logged_action,logged_recovered,po_do_nothing,po_send_reminder_email,po_send_reminder_whatsapp,po_offer_bounded_discount@5,po_offer_bounded_discount@10
cart_002007,cust_001478,2026-02-23T19:17:00,9645.19,3,desktop,True,60,19,361,True,1,1,technical_friction,offer_bounded_discount@10,True,False,True,True,True,True
cart_002008,cust_001089,2026-03-20T06:52:00,1427.12,1,mobile,True,720,6,34,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,False
cart_002009,cust_000000,2026-03-30T04:54:00,1862.5,4,mobile,True,60,4,203,False,0,0,price_sensitivity,send_reminder_email,False,False,False,False,False,True
cart_002010,cust_000103,2026-03-29T08:27:00,3192.81,1,mobile,True,10,8,505,True,1,0,technical_friction,send_reminder_whatsapp,True,False,True,True,False,True
cart_002011,cust_000596,2026-02-14T08:45:00,22667.72,2,desktop,True,10,8,201,True,0,0,high_cart_hesitation,do_nothing,False,False,False,False,True,False
cart_002012,cust_000324,2026-05-19T14:28:00,14372.15,2,desktop,False,10,14,493,True,0,1,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_002013,cust_000514,2026-05-28T08:48:00,1406.74,1,mobile,True,180,8,605,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,True
cart_002014,cust_001046,2026-07-11T13:26:00,816.1,2,mobile,True,60,13,243,False,0,0,price_sensitivity,offer_bounded_discount@10,False,False,True,False,False,False
cart_002015,cust_000650,2026-04-06T16:12:00,1901.4,2,mobile,True,1440,16,199,False,0,0,price_sensitivity,offer_bounded_discount@5,True,True,False,False,True,True
cart_002016,cust_001358,2026-02-16T16:34:00,16247.42,3,mobile,False,180,16,849,True,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_002017,cust_000600,2026-04-17T12:40:00,10025.34,4,desktop,True,30,12,372,True,2,1,technical_friction,offer_bounded_discount@5,False,False,True,True,False,False
cart_002018,cust_001313,2026-01-05T12:33:00,1312.39,1,tablet,True,60,12,545,False,0,0,comparison_shopping,send_reminder_email,False,False,False,True,True,True
cart_002019,cust_000870,2026-04-21T13:42:00,1737.63,1,mobile,False,30,13,74,True,1,0,price_sensitivity,offer_bounded_discount@10,False,False,False,False,False,False
cart_002020,cust_000583,2026-01-25T12:53:00,14877.95,1,mobile,True,1440,12,379,True,1,0,high_cart_hesitation,offer_bounded_discount@5,False,True,False,False,False,False
cart_002021,cust_000730,2026-02-18T07:22:00,980.16,1,mobile,True,1440,7,213,False,0,0,price_sensitivity,send_reminder_whatsapp,True,False,False,True,False,False
cart_002022,cust_001023,2026-04-14T17:28:00,1446.19,4,desktop,True,30,17,170,True,0,0,price_sensitivity,offer_bounded_discount@10,False,False,False,False,False,False
cart_002023,cust_001058,2026-02-07T03:00:00,4105.93,4,mobile,True,30,3,425,True,1,2,technical_friction,offer_bounded_discount@10,True,True,True,True,True,True
cart_002024,cust_001024,2026-06-05T19:11:00,2905.36,1,mobile,True,180,19,493,True,2,1,technical_friction,do_nothing,False,False,False,False,True,True
cart_002025,cust_001236,2026-01-18T05:00:00,8695.79,1,mobile,True,180,5,652,False,1,0,comparison_shopping,send_reminder_email,False,False,False,True,True,False
cart_002026,cust_001115,2026-04-03T10:58:00,14558.47,4,mobile,True,60,10,391,True,2,1,technical_friction,offer_bounded_discount@5,True,False,False,True,True,True
cart_002027,cust_000416,2026-06-20T17:23:00,7045.61,4,mobile,True,10,17,485,True,0,1,technical_friction,do_nothing,False,False,False,True,True,True
cart_002028,cust_000157,2026-07-17T23:52:00,322.05,4,desktop,False,720,23,564,False,0,0,comparison_shopping,do_nothing,False,False,True,True,False,False
cart_002029,cust_000218,2026-05-29T01:39:00,12929.98,3,mobile,True,180,1,567,True,0,0,high_cart_hesitation,send_reminder_email,True,True,True,True,True,True
cart_002030,cust_000242,2026-02-10T17:12:00,1793.72,5,mobile,False,720,17,549,False,0,0,comparison_shopping,do_nothing,True,True,False,False,True,True
cart_002031,cust_001169,2026-03-30T04:56:00,2744.63,1,desktop,True,10,4,588,False,0,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,False,False
cart_002032,cust_000876,2026-02-22T22:26:00,716.66,6,tablet,True,30,22,248,True,0,0,price_sensitivity,offer_bounded_discount@10,True,False,True,True,True,True
cart_002033,cust_001245,2026-04-18T02:31:00,13315.5,2,mobile,True,1440,2,772,False,0,1,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,False,False
cart_002034,cust_000873,2026-02-12T11:40:00,8448.86,2,desktop,True,60,11,844,False,0,0,high_cart_hesitation,do_nothing,False,False,True,False,False,False
cart_002035,cust_000995,2026-01-29T21:17:00,2446.13,3,mobile,True,720,21,704,True,1,1,technical_friction,offer_bounded_discount@5,True,False,True,True,True,True
cart_002036,cust_000788,2026-07-01T01:00:00,7498.97,1,mobile,False,10,1,454,True,0,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,False,False
cart_002037,cust_000861,2026-06-13T22:32:00,1023.93,5,mobile,False,30,22,255,False,0,0,price_sensitivity,send_reminder_whatsapp,True,False,False,True,True,True
cart_002038,cust_001324,2026-06-22T00:52:00,1656.44,2,desktop,True,720,0,841,False,0,0,comparison_shopping,send_reminder_email,False,False,False,True,True,True
cart_002039,cust_000526,2026-02-25T15:44:00,1056.48,2,mobile,False,1440,15,72,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,True,False
cart_002040,cust_000606,2026-06-18T03:52:00,678.86,4,mobile,False,60,3,216,True,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,True
cart_002041,cust_000458,2026-06-17T11:06:00,1246.61,2,tablet,False,60,11,287,False,1,0,price_sensitivity,offer_bounded_discount@5,True,False,True,True,True,True
cart_002042,cust_000666,2026-03-10T13:02:00,3853.97,1,desktop,False,720,13,294,True,2,1,technical_friction,send_reminder_whatsapp,False,False,True,False,True,False
cart_002043,cust_000474,2026-02-09T18:46:00,6308.44,2,mobile,False,10,18,392,True,1,1,technical_friction,send_reminder_email,True,False,True,True,True,True
cart_002044,cust_001277,2026-06-03T06:18:00,3817.23,2,mobile,True,30,6,683,False,0,1,high_cart_hesitation,send_reminder_email,True,False,True,False,True,True
cart_002045,cust_001152,2026-04-04T12:29:00,2610.76,4,mobile,False,10,12,548,False,0,0,comparison_shopping,do_nothing,False,False,False,True,True,True
cart_002046,cust_001467,2026-01-27T04:30:00,2480.01,3,desktop,True,60,4,517,True,1,0,technical_friction,do_nothing,False,False,False,True,True,True
cart_002047,cust_001002,2026-07-06T12:57:00,7309.09,1,desktop,True,30,12,465,True,0,0,high_cart_hesitation,offer_bounded_discount@5,False,True,False,True,False,True
cart_002048,cust_000093,2026-02-07T14:44:00,1254.73,1,desktop,False,30,14,271,False,0,0,price_sensitivity,do_nothing,False,False,False,False,False,False
cart_002049,cust_000279,2026-03-09T14:01:00,1571.3,4,tablet,False,720,14,797,False,0,0,comparison_shopping,offer_bounded_discount@10,False,False,False,False,False,False
cart_002050,cust_001248,2026-04-08T08:40:00,1795.17,2,mobile,True,720,8,76,True,0,0,price_sensitivity,send_reminder_whatsapp,True,True,True,True,True,True
cart_002051,cust_000014,2026-01-28T21:06:00,3802.54,1,mobile,False,180,21,117,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_002052,cust_001214,2026-01-26T21:54:00,11070.92,3,mobile,False,60,21,656,False,0,0,comparison_shopping,send_reminder_email,False,False,False,False,False,False
cart_002053,cust_000868,2026-01-02T23:41:00,4391.57,2,desktop,True,60,23,811,False,0,0,comparison_shopping,do_nothing,True,True,True,True,True,True
cart_002054,cust_000800,2026-06-21T15:35:00,4649.83,5,mobile,True,180,15,470,True,0,0,comparison_shopping,send_reminder_whatsapp,True,False,False,True,False,False
cart_002055,cust_000561,2026-05-12T13:56:00,150.0,4,desktop,True,60,13,110,True,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,True
cart_002056,cust_000014,2026-03-05T00:04:00,1376.99,7,desktop,True,60,0,466,False,0,0,comparison_shopping,send_reminder_email,True,True,True,True,True,True
cart_002057,cust_000588,2026-01-28T15:14:00,613.92,2,desktop,False,10,15,733,True,0,0,comparison_shopping,send_reminder_whatsapp,True,False,True,True,False,True
cart_002058,cust_000800,2026-06-23T14:51:00,1372.39,1,tablet,True,30,14,335,False,0,0,price_sensitivity,do_nothing,False,False,False,False,False,True
cart_002059,cust_001103,2026-06-29T01:14:00,3064.01,3,mobile,False,180,1,407,False,0,0,comparison_shopping,do_nothing,False,False,True,False,False,False
cart_002060,cust_000641,2026-01-17T09:43:00,743.81,1,desktop,True,60,9,192,False,0,0,price_sensitivity,offer_bounded_discount@5,True,False,False,True,True,True
cart_002061,cust_000438,2026-04-28T18:37:00,3263.07,3,desktop,True,1440,18,616,True,3,2,technical_friction,send_reminder_email,True,True,True,False,True,True
cart_002062,cust_000782,2026-02-01T06:09:00,13768.78,1,mobile,True,720,6,480,False,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_002063,cust_000993,2026-02-05T15:55:00,2058.52,2,mobile,True,30,15,160,False,0,0,comparison_shopping,do_nothing,False,False,True,True,True,True
cart_002064,cust_001245,2026-07-05T03:43:00,1020.05,1,mobile,True,180,3,849,True,0,0,comparison_shopping,send_reminder_whatsapp,True,True,False,True,True,True
cart_002065,cust_000315,2026-03-13T22:59:00,1605.6,1,mobile,True,180,22,382,False,0,0,price_sensitivity,do_nothing,False,False,False,False,False,False
cart_002066,cust_001422,2026-03-03T16:39:00,4259.55,1,mobile,True,30,16,614,True,2,1,technical_friction,offer_bounded_discount@5,False,False,False,True,False,False
cart_002067,cust_000640,2026-05-30T16:41:00,2097.91,4,mobile,True,10,16,61,False,1,0,price_sensitivity,offer_bounded_discount@10,False,False,False,False,False,False
cart_002068,cust_000375,2026-06-14T16:56:00,2507.41,2,mobile,True,60,16,332,False,0,0,comparison_shopping,offer_bounded_discount@10,True,False,False,True,False,True
cart_002069,cust_000139,2026-01-10T21:53:00,5416.24,1,mobile,True,10,21,641,False,0,0,high_cart_hesitation,send_reminder_email,True,False,True,True,False,True
cart_002070,cust_000653,2026-03-24T06:26:00,11932.13,2,desktop,True,30,6,246,False,0,0,comparison_shopping,send_reminder_whatsapp,True,False,False,True,True,True
cart_002071,cust_000044,2026-02-02T16:05:00,4192.41,6,mobile,True,180,16,228,False,0,0,price_sensitivity,do_nothing,False,False,False,False,True,True
cart_002072,cust_001089,2026-04-21T03:04:00,3438.42,1,mobile,True,10,3,360,True,1,0,comparison_shopping,offer_bounded_discount@10,True,False,False,False,True,True
cart_002073,cust_000489,2026-03-22T18:44:00,417.65,4,desktop,True,180,18,136,True,0,0,price_sensitivity,offer_bounded_discount@10,False,False,False,False,False,False
cart_002074,cust_001430,2026-04-02T01:03:00,1854.0,2,mobile,True,1440,1,392,True,2,2,technical_friction,offer_bounded_discount@5,True,False,False,False,True,False
cart_002075,cust_001373,2026-03-05T08:22:00,1275.59,3,desktop,False,60,8,756,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_002076,cust_001427,2026-05-05T20:44:00,388.61,1,desktop,False,30,20,257,False,1,0,price_sensitivity,do_nothing,True,True,True,True,True,True
cart_002077,cust_000774,2026-02-28T21:59:00,1152.9,3,mobile,True,720,21,241,False,0,0,price_sensitivity,do_nothing,False,False,False,False,False,True
cart_002078,cust_001114,2026-06-04T03:51:00,2457.8,1,mobile,True,10,3,959,False,0,0,comparison_shopping,do_nothing,False,False,False,False,True,False
cart_002079,cust_000799,2026-07-17T05:21:00,866.53,5,mobile,False,720,5,193,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,True
cart_002080,cust_000421,2026-03-13T17:47:00,14641.46,2,mobile,True,30,17,790,False,0,0,high_cart_hesitation,offer_bounded_discount@10,True,True,True,True,True,True
cart_002081,cust_000295,2026-03-31T05:06:00,1916.5,2,mobile,False,10,5,390,True,1,2,technical_friction,do_nothing,False,False,False,True,False,False
cart_002082,cust_001122,2026-06-10T21:08:00,807.27,3,mobile,False,180,21,280,False,0,0,price_sensitivity,offer_bounded_discount@5,True,False,False,False,True,False
cart_002083,cust_001148,2026-06-12T14:28:00,729.46,3,mobile,True,10,14,303,False,0,0,price_sensitivity,offer_bounded_discount@5,True,True,True,True,True,True
cart_002084,cust_000919,2026-04-22T00:47:00,45225.87,2,mobile,True,720,0,564,False,1,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_002085,cust_000598,2026-02-24T09:57:00,3142.56,2,mobile,True,10,9,431,True,1,2,technical_friction,offer_bounded_discount@5,True,True,False,True,True,False
cart_002086,cust_000406,2026-06-25T12:28:00,16660.2,3,mobile,False,60,12,452,False,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_002087,cust_001347,2026-01-02T04:20:00,681.54,5,mobile,True,1440,4,160,True,0,0,price_sensitivity,do_nothing,True,True,False,False,False,False
cart_002088,cust_000960,2026-05-31T07:23:00,1377.04,3,desktop,False,30,7,897,True,2,2,technical_friction,offer_bounded_discount@10,False,False,True,False,False,False
cart_002089,cust_001090,2026-01-31T03:09:00,1275.2,1,mobile,False,180,3,228,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,True
cart_002090,cust_001498,2026-01-24T22:54:00,44308.77,1,mobile,True,1440,22,775,False,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_002091,cust_000950,2026-07-04T06:06:00,2791.84,1,desktop,True,1440,6,204,True,0,0,price_sensitivity,offer_bounded_discount@5,True,True,True,False,True,True
cart_002092,cust_001016,2026-03-25T19:23:00,11641.79,1,mobile,True,1440,19,763,False,0,0,high_cart_hesitation,offer_bounded_discount@10,True,True,False,False,True,True
cart_002093,cust_000672,2026-02-22T15:19:00,19918.26,1,mobile,True,60,15,167,True,0,0,comparison_shopping,offer_bounded_discount@10,False,False,False,False,False,False
cart_002094,cust_000936,2026-01-10T20:31:00,2878.77,3,mobile,False,30,20,210,True,1,0,comparison_shopping,offer_bounded_discount@5,True,False,False,False,True,True
cart_002095,cust_000436,2026-07-17T18:42:00,25973.13,2,desktop,True,10,18,754,True,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,False,False
cart_002096,cust_001210,2026-07-19T15:28:00,1103.76,4,desktop,False,30,15,427,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,True,True,False,True
cart_002097,cust_001012,2026-01-21T13:21:00,718.28,3,mobile,True,60,13,134,False,0,0,price_sensitivity,send_reminder_whatsapp,True,False,False,True,True,True
cart_002098,cust_000302,2026-05-22T04:05:00,1501.39,6,desktop,True,10,4,217,False,0,0,price_sensitivity,send_reminder_whatsapp,True,False,False,True,False,False
cart_002099,cust_001229,2026-06-17T06:40:00,12927.48,2,mobile,False,720,6,935,False,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_002100,cust_001079,2026-05-28T04:20:00,7700.86,1,mobile,True,10,4,563,False,0,0,high_cart_hesitation,send_reminder_email,False,False,False,False,False,False
cart_002101,cust_000540,2026-03-09T11:53:00,1292.3,1,mobile,True,60,11,45,False,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,True,True
cart_002102,cust_001016,2026-02-13T20:11:00,786.05,1,desktop,False,180,20,451,False,0,0,comparison_shopping,send_reminder_email,True,False,True,False,True,False
cart_002103,cust_000914,2026-06-03T18:15:00,8315.23,1,desktop,False,30,18,292,True,1,2,technical_friction,offer_bounded_discount@10,True,True,True,True,True,True
cart_002104,cust_001215,2026-01-28T03:37:00,1606.0,2,tablet,True,10,3,262,False,1,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,False
cart_002105,cust_000005,2026-02-19T09:42:00,2985.08,1,tablet,True,10,9,621,True,3,2,technical_friction,do_nothing,False,False,True,True,False,True
cart_002106,cust_001428,2026-03-17T10:39:00,9405.93,3,mobile,False,30,10,342,False,0,0,comparison_shopping,offer_bounded_discount@10,False,False,True,True,True,False
cart_002107,cust_001396,2026-02-13T04:54:00,3490.23,3,mobile,False,180,4,493,True,2,2,technical_friction,offer_bounded_discount@10,True,True,False,True,True,True
cart_002108,cust_000749,2026-04-21T10:29:00,14596.99,1,mobile,False,60,10,1081,True,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,True
cart_002109,cust_000851,2026-03-24T02:07:00,1976.81,1,mobile,True,720,2,317,True,0,0,price_sensitivity,offer_bounded_discount@10,True,False,False,False,True,True
cart_002110,cust_000237,2026-01-28T01:49:00,1057.92,2,desktop,False,180,1,176,True,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,True,False
cart_002111,cust_001283,2026-02-20T13:00:00,13949.43,1,mobile,True,60,13,997,True,1,0,high_cart_hesitation,offer_bounded_discount@10,False,False,False,True,False,False
cart_002112,cust_000652,2026-03-25T22:28:00,6595.0,5,tablet,False,10,22,363,False,1,0,comparison_shopping,send_reminder_whatsapp,True,False,True,True,True,True
cart_002113,cust_000019,2026-01-06T02:36:00,8598.39,2,mobile,True,30,2,1073,True,0,0,high_cart_hesitation,offer_bounded_discount@10,False,False,False,True,False,False
cart_002114,cust_001360,2026-04-04T00:20:00,14524.01,2,mobile,True,720,0,731,True,1,2,technical_friction,do_nothing,False,False,False,True,False,True
cart_002115,cust_001335,2026-04-08T15:50:00,809.99,3,mobile,True,30,15,130,False,0,0,price_sensitivity,send_reminder_email,True,True,True,True,True,True
cart_002116,cust_000964,2026-04-28T18:01:00,4827.44,3,tablet,False,1440,18,80,False,0,0,comparison_shopping,send_reminder_email,True,False,True,False,False,False
cart_002117,cust_000848,2026-02-28T16:46:00,1164.53,4,mobile,True,30,16,101,False,0,0,price_sensitivity,offer_bounded_discount@10,True,False,True,False,False,True
cart_002118,cust_000783,2026-03-21T07:11:00,1518.03,1,mobile,True,30,7,1011,False,0,0,comparison_shopping,offer_bounded_discount@10,True,False,False,True,False,True
cart_002119,cust_000776,2026-01-16T14:51:00,4960.89,3,mobile,True,720,14,565,True,2,2,technical_friction,send_reminder_whatsapp,True,True,True,True,True,True
cart_002120,cust_000538,2026-03-05T15:39:00,7214.3,1,mobile,True,1440,15,1223,False,0,0,high_cart_hesitation,send_reminder_whatsapp,True,False,False,True,False,True
cart_002121,cust_000958,2026-04-02T22:26:00,9201.68,1,mobile,True,30,22,534,False,0,0,high_cart_hesitation,offer_bounded_discount@10,True,False,False,False,True,True
cart_002122,cust_000424,2026-04-22T02:55:00,5070.04,3,desktop,True,720,2,732,False,0,0,comparison_shopping,offer_bounded_discount@10,True,False,False,False,False,True
cart_002123,cust_001491,2026-01-08T22:36:00,34355.96,1,mobile,False,720,22,578,False,1,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_002124,cust_000279,2026-06-29T20:50:00,523.8,6,mobile,True,720,20,171,False,0,0,comparison_shopping,do_nothing,True,True,False,True,True,True
cart_002125,cust_000690,2026-03-08T03:29:00,15605.92,2,mobile,True,30,3,562,True,0,0,high_cart_hesitation,offer_bounded_discount@5,True,False,True,True,True,False
cart_002126,cust_000749,2026-04-11T22:16:00,1848.73,1,desktop,False,30,22,215,False,0,0,price_sensitivity,offer_bounded_discount@10,True,False,True,True,True,True
cart_002127,cust_001311,2026-04-01T04:23:00,9442.59,1,desktop,True,10,4,535,False,0,0,comparison_shopping,offer_bounded_discount@10,False,True,False,True,True,False
cart_002128,cust_000100,2026-02-10T17:31:00,891.27,6,mobile,True,10,17,238,True,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,False
cart_002129,cust_001074,2026-06-28T20:22:00,45107.07,3,desktop,True,30,20,550,True,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_002130,cust_000250,2026-04-11T20:15:00,10615.12,2,mobile,True,180,20,764,False,0,0,high_cart_hesitation,send_reminder_email,False,False,False,False,False,False
cart_002131,cust_000515,2026-04-28T09:09:00,3494.79,2,desktop,True,180,9,312,True,1,1,technical_friction,send_reminder_whatsapp,True,False,False,True,True,False
cart_002132,cust_000428,2026-04-19T09:12:00,1375.96,2,desktop,True,1440,9,203,True,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,False
cart_002133,cust_000870,2026-03-29T09:46:00,12360.64,4,desktop,False,30,9,555,True,1,0,comparison_shopping,send_reminder_email,False,False,False,False,False,True
cart_002134,cust_000296,2026-06-01T09:36:00,550.6,1,mobile,True,60,9,91,True,1,0,price_sensitivity,send_reminder_whatsapp,True,False,False,True,True,True
cart_002135,cust_000337,2026-02-01T14:24:00,759.98,4,desktop,True,720,14,73,False,0,0,price_sensitivity,offer_bounded_discount@5,False,True,False,False,False,False
cart_002136,cust_000035,2026-04-18T22:03:00,3167.06,4,mobile,True,180,22,191,False,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,False
cart_002137,cust_001240,2026-01-29T14:22:00,1017.73,1,mobile,True,720,14,803,False,0,0,comparison_shopping,offer_bounded_discount@10,False,False,False,False,False,False
cart_002138,cust_001100,2026-03-24T19:01:00,5712.4,2,desktop,True,720,19,710,True,0,0,comparison_shopping,do_nothing,False,False,False,True,False,False
cart_002139,cust_001339,2026-02-06T21:56:00,11462.58,3,mobile,False,30,21,511,False,0,0,comparison_shopping,send_reminder_whatsapp,False,False,False,False,False,False
cart_002140,cust_000939,2026-03-13T08:18:00,5857.47,2,mobile,True,180,8,679,True,3,2,technical_friction,offer_bounded_discount@10,True,True,True,True,True,True
cart_002141,cust_000147,2026-05-30T14:28:00,1451.78,2,desktop,True,30,14,124,False,1,0,price_sensitivity,offer_bounded_discount@5,True,False,True,True,True,True
cart_002142,cust_000161,2026-05-24T03:31:00,1954.84,4,mobile,False,720,3,390,True,0,0,technical_friction,send_reminder_whatsapp,True,False,False,True,True,False
cart_002143,cust_001388,2026-06-24T15:21:00,3367.67,6,mobile,True,30,15,363,True,0,0,comparison_shopping,offer_bounded_discount@10,True,False,False,False,False,True
cart_002144,cust_000759,2026-01-06T13:35:00,8915.83,3,tablet,True,30,13,979,True,0,0,high_cart_hesitation,send_reminder_email,True,False,True,False,True,False
cart_002145,cust_000920,2026-06-13T12:19:00,719.09,3,mobile,True,30,12,228,False,0,0,price_sensitivity,do_nothing,False,False,True,True,True,True
cart_002146,cust_000075,2026-06-14T09:06:00,3180.85,4,mobile,True,30,9,220,False,0,0,price_sensitivity,do_nothing,False,False,True,False,True,True
cart_002147,cust_001446,2026-01-02T23:15:00,4501.62,4,mobile,True,1440,23,20,True,2,1,technical_friction,offer_bounded_discount@10,True,False,True,True,True,True
cart_002148,cust_000845,2026-04-29T21:10:00,3838.07,6,tablet,False,30,21,305,False,0,0,price_sensitivity,offer_bounded_discount@5,True,False,True,True,True,True
cart_002149,cust_000870,2026-01-10T02:32:00,3450.75,2,desktop,False,30,2,581,True,1,1,technical_friction,offer_bounded_discount@10,True,False,False,True,False,True
cart_002150,cust_000904,2026-07-09T06:16:00,1178.18,3,mobile,True,10,6,298,False,0,0,price_sensitivity,offer_bounded_discount@10,True,False,False,False,True,True
cart_002151,cust_000279,2026-06-21T14:03:00,4851.78,3,desktop,True,60,14,96,False,0,0,price_sensitivity,send_reminder_whatsapp,False,True,True,False,True,True
cart_002152,cust_000468,2026-03-28T06:04:00,443.49,1,desktop,False,10,6,103,False,0,0,price_sensitivity,offer_bounded_discount@10,False,False,False,False,False,False
cart_002153,cust_001272,2026-07-09T07:21:00,14648.47,2,desktop,True,180,7,593,True,0,0,high_cart_hesitation,send_reminder_whatsapp,False,False,False,False,False,False
cart_002154,cust_000689,2026-06-13T08:30:00,3399.3,1,desktop,False,60,8,362,False,0,0,price_sensitivity,send_reminder_email,False,False,False,False,True,False
cart_002155,cust_000095,2026-02-18T18:44:00,3272.88,3,desktop,True,10,18,538,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_002156,cust_001109,2026-05-24T08:15:00,8675.89,3,mobile,True,60,8,367,False,0,0,comparison_shopping,send_reminder_email,True,False,True,False,False,False
cart_002157,cust_000201,2026-05-19T00:35:00,8908.43,2,mobile,True,60,0,489,False,0,0,high_cart_hesitation,send_reminder_email,False,False,False,False,False,True
cart_002158,cust_000259,2026-03-24T20:47:00,11237.11,5,desktop,True,180,20,646,True,2,0,technical_friction,do_nothing,False,False,True,True,True,False
cart_002159,cust_000596,2026-07-02T06:57:00,725.62,5,mobile,True,720,6,358,False,0,0,price_sensitivity,offer_bounded_discount@10,False,False,False,False,False,False
cart_002160,cust_000072,2026-02-19T17:08:00,8651.92,4,mobile,True,10,17,164,False,0,0,comparison_shopping,send_reminder_whatsapp,True,False,False,True,False,False
cart_002161,cust_000269,2026-06-11T06:01:00,3718.91,3,mobile,True,720,6,206,True,0,0,price_sensitivity,offer_bounded_discount@5,False,False,True,False,False,False
cart_002162,cust_000911,2026-02-06T10:13:00,4950.07,1,mobile,True,10,10,981,False,0,1,high_cart_hesitation,offer_bounded_discount@10,True,False,True,False,False,True
cart_002163,cust_000074,2026-03-25T02:42:00,4247.88,3,mobile,True,30,2,283,True,3,0,technical_friction,send_reminder_whatsapp,True,False,False,True,True,True
cart_002164,cust_001384,2026-06-10T05:27:00,1049.08,2,mobile,True,60,5,270,False,0,0,price_sensitivity,send_reminder_whatsapp,True,True,False,True,True,True
cart_002165,cust_001072,2026-01-09T11:07:00,35917.48,1,mobile,True,1440,11,419,True,0,1,high_cart_hesitation,offer_bounded_discount@10,False,False,False,False,False,False
cart_002166,cust_001233,2026-01-23T03:50:00,2220.18,1,mobile,True,720,3,264,False,0,0,price_sensitivity,do_nothing,False,False,False,False,False,False
cart_002167,cust_000988,2026-07-02T23:52:00,2311.97,3,mobile,True,1440,23,356,False,0,0,comparison_shopping,offer_bounded_discount@5,False,False,False,False,False,False
cart_002168,cust_000606,2026-06-08T09:21:00,1683.91,5,mobile,True,720,9,195,True,0,0,price_sensitivity,send_reminder_whatsapp,False,False,False,False,False,False
cart_002169,cust_001046,2026-03-31T19:31:00,8586.16,1,mobile,True,180,19,452,True,0,0,high_cart_hesitation,do_nothing,False,False,False,False,False,False
cart_002170,cust_000754,2026-07-07T05:54:00,13206.74,2,mobile,True,10,5,816,False,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,False
cart_002171,cust_000000,2026-07-10T00:27:00,10547.98,4,tablet,True,60,0,379,True,1,2,technical_friction,offer_bounded_discount@10,False,True,True,True,True,False
cart_002172,cust_001435,2026-01-12T14:20:00,24244.48,2,desktop,True,30,14,1062,False,0,0,high_cart_hesitation,offer_bounded_discount@10,False,False,False,True,False,False
cart_002173,cust_001083,2026-05-26T18:14:00,7540.08,1,mobile,True,10,18,521,True,0,1,technical_friction,send_reminder_whatsapp,True,False,False,True,False,True
cart_002174,cust_000335,2026-07-04T06:07:00,5342.91,7,desktop,False,1440,6,108,True,3,0,technical_friction,send_reminder_email,True,True,True,True,True,True
cart_002175,cust_000999,2026-01-31T06:49:00,5288.81,1,desktop,True,180,6,20,True,0,0,high_cart_hesitation,offer_bounded_discount@5,False,False,False,False,False,True
cart_002176,cust_000188,2026-01-12T02:47:00,650.31,2,mobile,False,30,2,195,True,0,0,price_sensitivity,offer_bounded_discount@5,True,False,False,True,True,True
cart_002177,cust_000809,2026-01-07T04:55:00,6843.43,1,desktop,True,720,4,845,True,0,0,high_cart_hesitation,send_reminder_email,False,False,False,False,False,False
cart_002178,cust_000680,2026-06-28T15:38:00,1260.54,2,mobile,True,60,15,81,True,0,0,price_sensitivity,offer_bounded_discount@5,False,False,False,False,False,True
