txn_id,customer_id,failed_at,payment_method,bank,amount,decline_code,retry_count,hour_of_day,day_of_month,true_root_cause,is_fraudulent,logged_action,logged_recovered,po_do_nothing,po_immediate_retry,po_delayed_retry@12,po_delayed_retry@48,po_prompt_new_payment_method
txn_003655,cust_000084,2026-06-03T08:38:00,upi,IDFC,771.38,91,1,8,14,technical_bank_side,False,delayed_retry@48,False,False,True,True,False,True
txn_003656,cust_000990,2026-06-02T06:50:00,upi,Kotak,2633.39,05,1,6,21,invalid_details,False,do_nothing,False,False,False,False,False,True
txn_003657,cust_001390,2026-02-11T07:38:00,upi,HDFC,819.54,51,1,7,7,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,False,False
txn_003658,cust_000431,2026-01-19T20:12:00,upi,ICICI,14505.7,05,0,20,30,insufficient_funds,False,do_nothing,False,False,False,True,True,False
txn_003659,cust_001291,2026-04-19T21:08:00,card,IDFC,934.24,05,1,21,21,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,True,False
txn_003660,cust_000764,2026-06-27T10:55:00,card,ICICI,4595.59,12,0,10,30,invalid_details,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003661,cust_001205,2026-03-09T06:42:00,upi,SBI,448.55,51,0,6,29,expired_card,False,delayed_retry@12,False,False,False,False,False,False
txn_003662,cust_001388,2026-05-19T21:33:00,card,SBI,2363.09,05,2,21,17,technical_bank_side,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003663,cust_000931,2026-02-04T10:45:00,netbanking,Kotak,494.27,51,0,10,31,insufficient_funds,False,immediate_retry,False,False,False,False,True,False
txn_003664,cust_001097,2026-04-10T15:39:00,upi,SBI,300.61,54,1,15,16,expired_card,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003665,cust_001051,2026-03-18T06:50:00,netbanking,Kotak,306.12,51,2,6,7,insufficient_funds,False,do_nothing,False,False,False,False,False,False
txn_003666,cust_001055,2026-05-21T20:38:00,card,Axis,1621.13,14,0,20,20,invalid_details,False,delayed_retry@48,False,False,False,False,False,True
txn_003667,cust_000519,2026-02-10T11:42:00,card,ICICI,3013.28,05,0,11,22,technical_bank_side,False,prompt_new_payment_method,True,False,True,True,True,True
txn_003668,cust_000651,2026-04-20T20:43:00,netbanking,SBI,521.57,51,0,20,29,insufficient_funds,False,delayed_retry@12,False,False,False,False,True,False
txn_003669,cust_000215,2026-05-03T03:33:00,upi,SBI,840.54,05,2,3,6,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_003670,cust_000256,2026-01-10T23:26:00,card,Yes Bank,251.84,05,0,23,15,insufficient_funds,False,delayed_retry@48,False,False,False,True,False,False
txn_003671,cust_000323,2026-03-18T08:32:00,card,Yes Bank,5782.35,54,0,8,14,expired_card,False,immediate_retry,False,False,False,False,False,False
txn_003672,cust_000405,2026-04-23T00:24:00,card,Yes Bank,3685.74,51,1,0,29,insufficient_funds,False,delayed_retry@12,False,False,False,False,True,False
txn_003673,cust_000422,2026-01-03T10:25:00,upi,IDFC,3745.72,12,1,10,26,fraud_suspected,False,do_nothing,False,False,False,False,False,False
txn_003674,cust_000740,2026-06-05T15:05:00,upi,HDFC,1694.0,05,0,15,5,invalid_details,False,do_nothing,False,False,False,False,False,False
txn_003675,cust_000511,2026-01-15T17:48:00,card,HDFC,327.16,61,0,17,24,insufficient_funds,False,delayed_retry@48,False,False,False,False,False,True
txn_003676,cust_000940,2026-05-21T01:39:00,card,Axis,4678.74,05,3,1,17,expired_card,False,delayed_retry@12,False,False,False,False,False,False
txn_003677,cust_000354,2026-04-23T09:54:00,card,SBI,128.09,51,1,9,1,invalid_details,False,prompt_new_payment_method,False,False,False,False,True,False
txn_003678,cust_000627,2026-05-29T18:55:00,upi,HDFC,2918.2,96,3,18,19,technical_bank_side,False,delayed_retry@48,True,False,False,False,True,False
txn_003679,cust_000404,2026-05-02T10:20:00,netbanking,HDFC,654.04,05,2,10,9,invalid_details,False,delayed_retry@48,False,True,False,False,False,True
txn_003680,cust_000505,2026-03-27T19:19:00,wallet,ICICI,643.94,91,1,19,28,technical_bank_side,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003681,cust_001427,2026-05-11T14:15:00,upi,Axis,864.82,05,0,14,26,technical_bank_side,False,immediate_retry,True,False,True,True,True,False
txn_003682,cust_001011,2026-06-10T14:45:00,upi,ICICI,1125.66,51,0,14,20,insufficient_funds,False,prompt_new_payment_method,False,True,False,True,True,False
txn_003683,cust_001236,2026-07-13T23:07:00,card,ICICI,15170.07,96,1,23,9,technical_bank_side,False,immediate_retry,True,False,True,False,False,False
txn_003684,cust_000148,2026-03-06T20:26:00,wallet,Kotak,333.88,14,0,20,18,invalid_details,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003685,cust_000479,2026-06-17T23:12:00,card,IDFC,1759.19,91,1,23,6,technical_bank_side,False,delayed_retry@48,True,False,True,False,True,False
txn_003686,cust_000618,2026-02-11T00:44:00,card,HDFC,1959.96,51,0,0,20,insufficient_funds,False,delayed_retry@12,True,False,False,True,False,False
txn_003687,cust_001437,2026-05-29T17:30:00,upi,HDFC,4755.03,14,0,17,5,invalid_details,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003688,cust_001355,2026-07-14T09:47:00,card,Axis,1698.94,05,1,9,12,invalid_details,False,prompt_new_payment_method,True,False,False,False,False,True
txn_003689,cust_000685,2026-07-03T21:28:00,upi,Axis,1754.26,51,1,21,23,insufficient_funds,False,prompt_new_payment_method,True,False,True,True,True,True
txn_003690,cust_000421,2026-05-18T08:11:00,wallet,SBI,1710.08,54,1,8,1,expired_card,False,delayed_retry@48,False,False,False,False,False,True
txn_003691,cust_000427,2026-02-19T20:14:00,card,Axis,523.34,63,1,20,18,fraud_suspected,True,delayed_retry@12,False,False,False,False,False,False
txn_003692,cust_001175,2026-01-07T17:37:00,upi,HDFC,2494.31,14,1,17,23,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_003693,cust_000741,2026-03-18T16:38:00,card,Kotak,1707.65,33,2,16,16,expired_card,False,delayed_retry@12,False,True,False,False,False,True
txn_003694,cust_000454,2026-04-28T00:56:00,upi,ICICI,443.24,05,0,0,7,insufficient_funds,False,do_nothing,False,False,True,True,True,False
txn_003695,cust_000696,2026-04-02T10:18:00,card,ICICI,1336.4,51,1,10,25,insufficient_funds,False,delayed_retry@48,False,False,False,True,False,False
txn_003696,cust_000983,2026-06-02T23:12:00,card,Kotak,1612.15,61,1,23,18,expired_card,False,delayed_retry@48,False,False,False,False,False,False
txn_003697,cust_001491,2026-01-29T15:06:00,wallet,Yes Bank,378.89,51,0,15,14,insufficient_funds,False,prompt_new_payment_method,False,True,False,False,False,False
txn_003698,cust_000756,2026-04-16T11:43:00,card,Axis,850.08,54,0,11,25,expired_card,False,immediate_retry,False,False,False,False,False,False
txn_003699,cust_000520,2026-03-20T03:22:00,card,Kotak,242.5,34,2,3,8,fraud_suspected,True,delayed_retry@12,False,False,False,False,False,False
txn_003700,cust_001429,2026-03-26T05:14:00,wallet,Axis,1136.51,51,1,5,15,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_003701,cust_001131,2026-01-04T19:58:00,wallet,Yes Bank,307.86,14,2,19,20,invalid_details,False,delayed_retry@48,False,False,False,False,False,True
txn_003702,cust_000135,2026-06-04T08:27:00,card,Axis,2740.75,54,0,8,7,expired_card,False,prompt_new_payment_method,True,False,False,False,False,True
txn_003703,cust_000890,2026-04-30T03:01:00,netbanking,Yes Bank,4059.18,14,3,3,4,invalid_details,False,do_nothing,False,False,False,False,False,True
txn_003704,cust_001187,2026-06-30T18:13:00,card,Kotak,2720.92,51,1,18,14,insufficient_funds,False,delayed_retry@12,True,False,False,True,True,False
txn_003705,cust_000315,2026-05-27T09:58:00,upi,IDFC,1188.31,54,0,9,20,expired_card,False,immediate_retry,False,False,False,False,False,False
txn_003706,cust_000003,2026-05-28T21:13:00,netbanking,Yes Bank,6129.59,91,3,21,11,technical_bank_side,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003707,cust_000569,2026-04-13T23:25:00,upi,ICICI,6522.44,14,1,23,7,invalid_details,False,immediate_retry,False,False,False,False,False,False
txn_003708,cust_000343,2026-02-24T11:11:00,card,IDFC,383.27,82,1,11,15,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_003709,cust_000755,2026-01-19T05:58:00,upi,HDFC,7874.2,14,0,5,31,invalid_details,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003710,cust_001193,2026-05-15T12:44:00,netbanking,IDFC,644.67,05,1,12,11,expired_card,False,delayed_retry@12,False,False,False,False,False,False
txn_003711,cust_000679,2026-03-01T06:53:00,card,Yes Bank,487.14,61,0,6,10,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_003712,cust_000193,2026-05-10T00:58:00,upi,SBI,1461.26,51,1,0,1,technical_bank_side,False,immediate_retry,False,False,False,False,False,False
txn_003713,cust_000285,2026-06-04T00:48:00,card,Kotak,3960.77,51,2,0,29,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003714,cust_000110,2026-04-21T02:58:00,upi,Kotak,2493.89,96,0,2,13,technical_bank_side,False,delayed_retry@12,False,False,True,False,True,False
txn_003715,cust_000202,2026-06-11T18:31:00,card,HDFC,713.77,05,0,18,7,technical_bank_side,False,delayed_retry@48,False,False,True,True,False,False
txn_003716,cust_000779,2026-03-22T11:54:00,card,SBI,1547.34,51,1,11,23,insufficient_funds,False,do_nothing,False,False,False,True,True,True
txn_003717,cust_001026,2026-03-29T12:15:00,netbanking,SBI,411.11,05,0,12,4,technical_bank_side,False,prompt_new_payment_method,False,False,True,False,True,False
txn_003718,cust_000318,2026-07-01T16:44:00,card,ICICI,418.5,63,1,16,23,fraud_suspected,True,immediate_retry,False,False,False,False,False,False
txn_003719,cust_000756,2026-06-12T15:00:00,wallet,Yes Bank,19977.05,51,0,15,25,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_003720,cust_000406,2026-07-09T20:18:00,upi,IDFC,831.29,54,2,20,21,expired_card,False,delayed_retry@48,False,False,False,False,False,True
txn_003721,cust_000157,2026-07-05T05:19:00,card,HDFC,679.66,96,0,5,6,technical_bank_side,False,delayed_retry@12,True,False,True,True,False,False
txn_003722,cust_000185,2026-05-29T21:03:00,netbanking,HDFC,1454.97,61,1,21,3,insufficient_funds,False,prompt_new_payment_method,True,False,False,False,True,True
txn_003723,cust_000034,2026-02-13T15:03:00,wallet,Yes Bank,2616.2,51,1,15,2,technical_bank_side,False,delayed_retry@48,True,False,True,False,True,True
txn_003724,cust_000116,2026-02-09T20:31:00,upi,IDFC,2851.57,91,0,20,20,technical_bank_side,False,prompt_new_payment_method,False,False,True,False,False,False
txn_003725,cust_000633,2026-04-20T11:49:00,upi,Kotak,577.31,91,1,11,6,technical_bank_side,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003726,cust_000096,2026-05-15T04:31:00,netbanking,Axis,1472.23,51,1,4,16,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_003727,cust_001297,2026-07-01T00:37:00,upi,HDFC,255.85,12,1,0,2,fraud_suspected,False,delayed_retry@12,False,False,False,False,False,False
txn_003728,cust_000377,2026-04-11T10:55:00,upi,ICICI,1426.13,14,0,10,1,technical_bank_side,False,immediate_retry,False,False,False,False,False,False
txn_003729,cust_000980,2026-02-16T07:27:00,netbanking,HDFC,2390.6,54,1,7,25,expired_card,False,immediate_retry,False,False,False,False,False,False
txn_003730,cust_000667,2026-01-13T12:40:00,card,Kotak,2641.76,51,0,12,21,insufficient_funds,False,do_nothing,False,False,False,False,False,False
txn_003731,cust_000764,2026-06-29T03:48:00,upi,Axis,684.44,96,0,3,24,technical_bank_side,False,do_nothing,True,True,True,False,True,False
txn_003732,cust_000279,2026-02-10T14:06:00,wallet,HDFC,884.3,82,0,14,18,invalid_details,False,delayed_retry@48,False,False,False,False,False,False
txn_003733,cust_001028,2026-01-30T00:33:00,card,Axis,352.07,14,1,0,25,invalid_details,False,delayed_retry@48,False,False,False,False,False,False
txn_003734,cust_001088,2026-03-04T15:48:00,card,Yes Bank,573.96,91,1,15,30,technical_bank_side,False,immediate_retry,True,True,True,False,False,True
txn_003735,cust_000979,2026-03-29T19:33:00,card,HDFC,189.53,51,0,19,11,insufficient_funds,False,immediate_retry,False,False,False,True,True,False
txn_003736,cust_001226,2026-03-28T08:26:00,card,Axis,583.58,91,1,8,21,technical_bank_side,False,do_nothing,False,False,False,False,False,False
txn_003737,cust_000663,2026-07-14T07:06:00,card,HDFC,244.67,05,0,7,13,insufficient_funds,False,delayed_retry@12,False,False,False,False,True,False
txn_003738,cust_000551,2026-03-19T05:18:00,card,ICICI,6002.21,59,1,5,18,fraud_suspected,True,delayed_retry@48,False,False,False,False,False,False
txn_003739,cust_001039,2026-05-27T22:19:00,upi,Axis,4640.38,14,0,22,23,invalid_details,False,immediate_retry,False,False,False,True,False,False
txn_003740,cust_000154,2026-05-29T16:37:00,upi,Kotak,1893.57,33,0,16,18,expired_card,False,prompt_new_payment_method,True,False,False,False,False,True
txn_003741,cust_000914,2026-04-06T09:28:00,upi,Axis,123.71,51,0,9,23,insufficient_funds,False,delayed_retry@48,False,False,False,True,False,False
txn_003742,cust_000683,2026-02-06T06:45:00,upi,IDFC,3761.62,65,1,6,5,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,True,False
txn_003743,cust_000003,2026-05-07T19:42:00,card,ICICI,2075.61,51,2,19,20,insufficient_funds,False,delayed_retry@48,False,False,False,False,False,False
txn_003744,cust_001250,2026-04-08T05:46:00,wallet,Kotak,959.34,54,0,5,30,expired_card,False,do_nothing,False,False,False,False,False,False
txn_003745,cust_001018,2026-03-05T08:29:00,netbanking,HDFC,3058.51,14,3,8,25,invalid_details,False,immediate_retry,False,False,False,False,False,True
txn_003746,cust_001019,2026-04-16T11:26:00,card,Yes Bank,1652.85,34,1,11,5,fraud_suspected,True,immediate_retry,False,False,False,False,False,False
txn_003747,cust_000834,2026-02-08T01:04:00,netbanking,SBI,1876.15,61,2,1,28,insufficient_funds,False,delayed_retry@12,True,True,True,True,True,True
txn_003748,cust_000927,2026-01-09T20:21:00,card,SBI,1337.14,51,1,20,9,technical_bank_side,False,delayed_retry@48,True,False,True,True,True,False
txn_003749,cust_000911,2026-03-03T06:52:00,wallet,HDFC,718.36,05,2,6,4,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_003750,cust_000298,2026-05-24T14:44:00,card,Axis,917.13,61,0,14,18,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003751,cust_000978,2026-06-18T05:08:00,upi,IDFC,2684.4,59,1,5,27,fraud_suspected,True,delayed_retry@12,False,False,False,False,False,False
txn_003752,cust_001361,2026-06-29T13:06:00,upi,HDFC,131.13,05,2,13,18,technical_bank_side,False,do_nothing,False,False,False,False,False,False
txn_003753,cust_001107,2026-01-04T19:20:00,card,SBI,2740.73,63,2,19,13,fraud_suspected,True,prompt_new_payment_method,False,False,False,False,False,False
txn_003754,cust_001353,2026-06-30T16:23:00,card,SBI,4146.21,05,1,16,15,expired_card,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003755,cust_001155,2026-07-19T01:00:00,upi,IDFC,141.41,91,2,1,6,technical_bank_side,False,delayed_retry@48,False,False,True,False,False,False
txn_003756,cust_000277,2026-02-18T11:35:00,card,Kotak,764.85,51,0,11,18,insufficient_funds,False,do_nothing,False,False,False,True,True,False
txn_003757,cust_000469,2026-02-09T23:16:00,upi,HDFC,732.68,51,0,23,27,insufficient_funds,False,delayed_retry@12,True,False,False,True,True,True
txn_003758,cust_000994,2026-06-27T00:06:00,wallet,IDFC,1680.1,51,2,0,9,insufficient_funds,False,do_nothing,False,False,False,False,False,False
txn_003759,cust_001260,2026-02-16T19:03:00,upi,IDFC,4284.82,91,0,19,5,technical_bank_side,False,immediate_retry,True,True,True,False,False,False
txn_003760,cust_000333,2026-02-09T06:55:00,upi,Kotak,1928.82,54,1,6,9,expired_card,False,immediate_retry,False,False,False,False,False,False
txn_003761,cust_000431,2026-06-14T16:42:00,netbanking,Yes Bank,1621.32,05,1,16,19,insufficient_funds,False,delayed_retry@12,True,False,False,True,False,False
txn_003762,cust_000868,2026-01-22T19:44:00,card,Yes Bank,2494.58,63,2,19,17,fraud_suspected,True,immediate_retry,False,False,False,False,False,False
txn_003763,cust_000719,2026-05-18T20:12:00,card,Kotak,652.84,05,1,20,1,insufficient_funds,False,immediate_retry,False,False,False,True,False,False
txn_003764,cust_000031,2026-02-07T10:06:00,card,Kotak,1180.44,59,0,10,17,fraud_suspected,True,immediate_retry,False,False,False,True,False,False
txn_003765,cust_000504,2026-05-12T20:32:00,card,HDFC,60.52,51,2,20,1,insufficient_funds,False,do_nothing,True,True,True,False,True,False
txn_003766,cust_000485,2026-05-27T23:29:00,card,ICICI,1426.52,54,0,23,11,expired_card,False,delayed_retry@48,False,True,False,False,False,False
txn_003767,cust_000523,2026-03-02T20:55:00,card,HDFC,583.04,51,2,20,29,insufficient_funds,False,do_nothing,False,False,False,False,False,False
txn_003768,cust_000948,2026-03-09T10:39:00,upi,ICICI,1200.72,61,1,10,25,technical_bank_side,False,delayed_retry@12,False,False,False,False,False,False
txn_003769,cust_000057,2026-01-18T10:59:00,netbanking,Axis,685.12,61,2,10,22,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_003770,cust_001275,2026-04-25T00:52:00,netbanking,SBI,6693.54,54,1,0,26,expired_card,False,delayed_retry@48,False,False,False,False,False,True
txn_003771,cust_001233,2026-05-23T19:12:00,card,Kotak,1096.9,51,1,19,28,invalid_details,False,do_nothing,False,False,False,True,False,False
txn_003772,cust_000207,2026-03-08T11:40:00,card,SBI,1158.19,51,2,11,18,insufficient_funds,False,immediate_retry,False,True,False,True,False,True
txn_003773,cust_001310,2026-06-12T05:50:00,netbanking,Kotak,972.43,96,0,5,24,technical_bank_side,False,do_nothing,True,True,True,True,True,False
txn_003774,cust_001189,2026-03-15T18:56:00,card,Axis,1848.19,14,0,18,28,invalid_details,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003775,cust_001147,2026-01-18T04:52:00,upi,ICICI,1219.78,33,0,4,20,expired_card,False,delayed_retry@48,False,False,False,False,False,True
txn_003776,cust_000542,2026-06-08T09:11:00,card,Kotak,1399.97,61,0,9,7,insufficient_funds,False,delayed_retry@12,True,False,False,True,True,True
txn_003777,cust_000652,2026-04-06T11:42:00,upi,IDFC,1442.36,12,0,11,31,invalid_details,False,delayed_retry@48,False,False,True,False,False,False
txn_003778,cust_000735,2026-07-18T20:04:00,card,Axis,2725.2,51,0,20,20,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_003779,cust_000731,2026-03-29T20:47:00,wallet,IDFC,781.35,05,0,20,12,technical_bank_side,False,prompt_new_payment_method,False,False,True,False,False,False
txn_003780,cust_001009,2026-05-17T02:53:00,upi,HDFC,5838.16,63,1,2,10,fraud_suspected,True,immediate_retry,False,False,False,False,False,False
txn_003781,cust_001031,2026-06-23T14:18:00,card,Yes Bank,3671.58,14,2,14,4,invalid_details,False,immediate_retry,False,False,False,False,False,False
txn_003782,cust_001077,2026-07-20T07:12:00,upi,Kotak,767.21,51,2,7,22,insufficient_funds,False,immediate_retry,False,False,False,True,False,False
txn_003783,cust_000747,2026-03-04T06:24:00,netbanking,SBI,814.68,05,1,6,18,invalid_details,False,delayed_retry@12,False,False,False,False,False,False
txn_003784,cust_000938,2026-02-14T02:58:00,card,HDFC,525.13,12,0,2,10,invalid_details,False,delayed_retry@48,False,False,False,False,False,True
txn_003785,cust_000322,2026-06-21T10:09:00,upi,Axis,3968.79,61,3,10,31,insufficient_funds,False,immediate_retry,False,False,False,True,False,True
txn_003786,cust_000314,2026-06-26T16:25:00,card,Axis,589.1,05,1,16,5,technical_bank_side,False,do_nothing,False,False,True,False,False,False
txn_003787,cust_000496,2026-07-16T16:00:00,wallet,Kotak,649.66,61,1,16,26,insufficient_funds,False,immediate_retry,False,False,False,True,True,False
txn_003788,cust_000857,2026-03-05T10:47:00,card,SBI,914.71,61,0,10,3,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,True,False
txn_003789,cust_000039,2026-05-23T16:35:00,upi,IDFC,239.9,54,0,16,14,expired_card,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003790,cust_000974,2026-01-26T12:13:00,card,SBI,1985.07,51,1,12,7,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_003791,cust_000647,2026-05-16T16:11:00,card,Axis,3105.45,63,1,16,12,fraud_suspected,True,delayed_retry@48,False,False,False,False,False,False
txn_003792,cust_000209,2026-07-20T21:57:00,upi,Yes Bank,2743.31,51,0,21,21,invalid_details,False,do_nothing,False,False,False,False,False,False
txn_003793,cust_000740,2026-04-16T22:43:00,upi,IDFC,761.39,51,0,22,30,insufficient_funds,False,delayed_retry@48,False,False,True,True,False,False
txn_003794,cust_000023,2026-03-24T03:49:00,upi,HDFC,712.84,59,2,3,13,fraud_suspected,True,prompt_new_payment_method,False,False,False,False,False,False
txn_003795,cust_000404,2026-05-07T02:30:00,card,IDFC,1226.78,51,0,2,18,insufficient_funds,False,immediate_retry,False,False,False,False,False,False
txn_003796,cust_000838,2026-04-13T17:05:00,card,Axis,193.56,91,0,17,26,technical_bank_side,False,delayed_retry@48,False,True,True,True,False,False
txn_003797,cust_000247,2026-04-04T09:13:00,card,HDFC,1720.77,51,0,9,9,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003798,cust_000327,2026-07-01T20:49:00,card,SBI,3364.58,51,0,20,31,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,False,False
txn_003799,cust_000141,2026-06-11T17:15:00,wallet,HDFC,9135.66,51,0,17,24,insufficient_funds,False,delayed_retry@48,False,False,False,False,False,False
txn_003800,cust_000221,2026-05-14T23:28:00,card,Kotak,609.46,91,2,23,7,technical_bank_side,False,delayed_retry@48,True,False,True,True,True,False
txn_003801,cust_000666,2026-05-28T21:59:00,upi,SBI,1160.84,61,3,21,30,insufficient_funds,False,delayed_retry@48,False,False,False,False,False,False
txn_003802,cust_001177,2026-03-26T14:24:00,card,ICICI,657.04,05,0,14,7,fraud_suspected,True,delayed_retry@48,False,False,False,False,False,False
txn_003803,cust_000848,2026-05-23T02:36:00,upi,HDFC,2054.65,05,0,2,9,insufficient_funds,False,delayed_retry@12,False,False,False,False,False,False
txn_003804,cust_000547,2026-04-06T22:52:00,upi,Yes Bank,451.98,63,0,22,17,fraud_suspected,True,immediate_retry,False,False,False,False,False,False
txn_003805,cust_001157,2026-05-04T06:54:00,netbanking,IDFC,861.59,51,0,6,20,technical_bank_side,False,immediate_retry,False,False,False,True,False,False
txn_003806,cust_001116,2026-06-12T20:27:00,card,SBI,148.19,96,1,20,27,technical_bank_side,False,delayed_retry@48,True,False,True,False,True,False
txn_003807,cust_000237,2026-01-21T06:51:00,card,HDFC,2286.39,05,1,6,23,fraud_suspected,True,delayed_retry@48,False,False,False,False,False,False
txn_003808,cust_000520,2026-01-28T03:53:00,wallet,Axis,508.46,59,1,3,29,fraud_suspected,True,do_nothing,False,False,False,False,False,False
txn_003809,cust_001301,2026-02-27T07:58:00,upi,Yes Bank,712.16,51,1,7,15,insufficient_funds,False,delayed_retry@48,False,False,False,True,False,False
txn_003810,cust_000119,2026-03-08T05:52:00,card,HDFC,4512.24,96,0,5,16,technical_bank_side,False,do_nothing,True,True,True,True,True,False
txn_003811,cust_000786,2026-06-12T22:34:00,card,HDFC,1842.15,54,2,22,21,expired_card,False,delayed_retry@48,False,False,False,False,False,False
txn_003812,cust_000851,2026-04-24T19:49:00,upi,Yes Bank,4138.55,91,0,19,15,technical_bank_side,False,prompt_new_payment_method,True,False,True,True,False,True
txn_003813,cust_001114,2026-03-16T23:58:00,card,Axis,857.13,33,0,23,21,expired_card,False,delayed_retry@12,False,False,False,False,False,False
txn_003814,cust_000355,2026-03-05T21:46:00,card,Axis,256.99,51,1,21,22,insufficient_funds,False,delayed_retry@48,False,False,True,True,False,False
txn_003815,cust_001000,2026-02-05T21:49:00,card,HDFC,3477.05,05,0,21,28,technical_bank_side,False,prompt_new_payment_method,False,False,True,True,False,False
txn_003816,cust_001374,2026-05-12T21:30:00,upi,IDFC,3953.65,51,1,21,4,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,True,False
txn_003817,cust_000897,2026-07-06T13:20:00,card,ICICI,2168.86,14,1,13,13,invalid_details,False,do_nothing,True,True,False,False,False,True
txn_003818,cust_000554,2026-03-29T10:24:00,netbanking,SBI,290.72,05,0,10,8,fraud_suspected,True,prompt_new_payment_method,False,True,False,False,False,False
txn_003819,cust_000485,2026-06-15T20:41:00,upi,Yes Bank,174.07,14,0,20,25,invalid_details,False,delayed_retry@12,False,False,False,False,False,True
txn_003820,cust_000895,2026-07-15T22:35:00,upi,SBI,541.76,05,0,22,12,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,False,False
txn_003821,cust_000991,2026-04-29T08:13:00,card,SBI,1826.33,59,0,8,13,fraud_suspected,True,delayed_retry@48,False,False,False,False,False,False
txn_003822,cust_000783,2026-06-27T09:29:00,upi,HDFC,253.85,51,0,9,13,technical_bank_side,False,prompt_new_payment_method,False,False,True,False,False,False
txn_003823,cust_001095,2026-03-13T14:34:00,netbanking,SBI,562.74,91,0,14,5,technical_bank_side,False,delayed_retry@12,True,True,True,True,True,True
txn_003824,cust_000858,2026-05-03T18:42:00,card,Axis,296.75,51,1,18,4,insufficient_funds,False,prompt_new_payment_method,False,False,False,False,True,False
txn_003825,cust_000452,2026-03-09T19:36:00,upi,Yes Bank,3772.89,05,2,19,30,fraud_suspected,True,do_nothing,False,False,False,False,False,False
txn_003826,cust_000133,2026-07-11T13:47:00,card,Axis,8589.17,91,1,13,27,technical_bank_side,False,delayed_retry@12,False,True,True,False,False,True
txn_003827,cust_001415,2026-06-05T07:56:00,upi,Axis,3230.38,51,2,7,10,insufficient_funds,False,prompt_new_payment_method,False,False,False,True,True,False
txn_003828,cust_000642,2026-02-02T15:23:00,upi,IDFC,10484.63,96,1,15,18,technical_bank_side,False,do_nothing,False,False,True,False,False,False
txn_003829,cust_000746,2026-01-05T22:46:00,upi,HDFC,3559.67,05,0,22,8,technical_bank_side,False,delayed_retry@48,True,False,True,True,True,True
txn_003830,cust_000776,2026-02-19T18:41:00,upi,HDFC,270.9,51,1,18,6,invalid_details,False,delayed_retry@48,False,False,False,False,False,True
txn_003831,cust_000372,2026-02-26T09:27:00,upi,ICICI,6447.24,91,0,9,4,technical_bank_side,False,delayed_retry@12,True,False,True,True,True,False
txn_003832,cust_001019,2026-02-13T19:43:00,card,Yes Bank,1170.98,05,0,19,22,fraud_suspected,True,prompt_new_payment_method,False,False,False,False,False,False
txn_003833,cust_001057,2026-04-08T11:51:00,netbanking,SBI,1607.93,91,1,11,16,technical_bank_side,False,prompt_new_payment_method,False,False,True,False,False,False
txn_003834,cust_000449,2026-07-04T11:55:00,upi,SBI,3174.7,14,2,11,17,invalid_details,False,do_nothing,False,False,False,False,False,True
txn_003835,cust_001303,2026-05-11T11:15:00,upi,Axis,1412.32,51,0,11,21,invalid_details,False,prompt_new_payment_method,False,False,True,True,True,False
txn_003836,cust_000705,2026-07-11T18:43:00,card,SBI,682.53,91,0,18,29,technical_bank_side,False,delayed_retry@48,False,False,False,False,False,False
txn_003837,cust_000500,2026-05-22T21:41:00,card,Yes Bank,607.81,12,1,21,26,invalid_details,False,prompt_new_payment_method,True,False,False,False,False,True
txn_003838,cust_001379,2026-04-27T05:41:00,netbanking,HDFC,400.7,33,1,5,14,expired_card,False,prompt_new_payment_method,False,False,False,False,False,False
